281.8000183,2018-01-31T15:25:29.666,511
281.6000061,2018-01-31T15:25:29.707,512
281.6000061,2018-01-31T15:25:29.748,513
281,2018-01-31T15:25:29.789,514
280.3999939,2018-01-31T15:25:29.831,515
280.2000122,2018-01-31T15:25:29.872,516
279.8999939,2018-01-31T15:25:29.913,517
279.8000183,2018-01-31T15:25:29.954,518
279.8000183,2018-01-31T15:25:29.996,519
279.2000122,2018-01-31T15:25:30.037,520
278.8999939,2018-01-31T15:25:30.078,521
278.8999939,2018-01-31T15:25:30.119,522
278.8999939,2018-01-31T15:25:30.160,523
278.6000061,2018-01-31T15:25:30.202,524
278.5,2018-01-31T15:25:30.243,525
278.5,2018-01-31T15:25:30.284,526
278.3999939,2018-01-31T15:25:30.326,527
278.1000061,2018-01-31T15:25:30.367,528
278,2018-01-31T15:25:30.408,529
277.8999939,2018-01-31T15:25:30.449,530
277.8999939,2018-01-31T15:25:30.491,531
277.7000122,2018-01-31T15:25:30.532,532
277.6000061,2018-01-31T15:25:30.573,533
277.3000183,2018-01-31T15:25:30.614,534
276.8999939,2018-01-31T15:25:30.656,535
276.8000183,2018-01-31T15:25:30.697,536
276.6000061,2018-01-31T15:25:30.738,537
276.3000183,2018-01-31T15:25:30.779,538
275.8999939,2018-01-31T15:25:30.821,539
275.8999939,2018-01-31T15:25:30.862,540
275.3999939,2018-01-31T15:25:30.903,541
275.3000183,2018-01-31T15:25:30.945,542
275,2018-01-31T15:25:30.986,543
274.8000183,2018-01-31T15:25:31.027,544
274.8000183,2018-01-31T15:25:31.068,545
274.8000183,2018-01-31T15:25:31.109,546
274.3999939,2018-01-31T15:25:31.151,547
274.3999939,2018-01-31T15:25:31.192,548
274.3000183,2018-01-31T15:25:31.233,549
274.3000183,2018-01-31T15:25:31.274,550
274.7000122,2018-01-31T15:25:31.316,551
274.7000122,2018-01-31T15:25:31.357,552
274.5,2018-01-31T15:25:31.398,553
274.3999939,2018-01-31T15:25:31.439,554
274.3000183,2018-01-31T15:25:31.481,555
274.3999939,2018-01-31T15:25:31.522,556
274.3000183,2018-01-31T15:25:31.563,557
274.5,2018-01-31T15:25:31.604,558
274.5,2018-01-31T15:25:31.646,559
274.5,2018-01-31T15:25:31.687,560
274.6000061,2018-01-31T15:25:31.728,561
274.6000061,2018-01-31T15:25:31.769,562
274.8999939,2018-01-31T15:25:31.811,563
275,2018-01-31T15:25:31.852,564
275,2018-01-31T15:25:31.893,565
275.3000183,2018-01-31T15:25:31.935,566
275.3999939,2018-01-31T15:25:31.976,567
275.7000122,2018-01-31T15:25:32.017,568
276.2000122,2018-01-31T15:25:32.058,569
276.3999939,2018-01-31T15:25:32.099,570
276.8000183,2018-01-31T15:25:32.141,571
277.1000061,2018-01-31T15:25:32.182,572
277.8999939,2018-01-31T15:25:32.223,573
278.3000183,2018-01-31T15:25:32.264,574
278.8000183,2018-01-31T15:25:32.305,575
279.7000122,2018-01-31T15:25:32.347,576
279.8999939,2018-01-31T15:25:32.388,577
281.1000061,2018-01-31T15:25:32.429,578
282.3999939,2018-01-31T15:25:32.471,579
283.3000183,2018-01-31T15:25:32.512,580
284.6000061,2018-01-31T15:25:32.553,581
285.6000061,2018-01-31T15:25:32.594,582
286.8999939,2018-01-31T15:25:32.636,583
288,2018-01-31T15:25:32.677,584
288.8999939,2018-01-31T15:25:32.718,585
289.8000183,2018-01-31T15:25:32.759,586
290.3999939,2018-01-31T15:25:32.801,587
291,2018-01-31T15:25:32.842,588
291.5,2018-01-31T15:25:32.883,589
292,2018-01-31T15:25:32.924,590
292.8000183,2018-01-31T15:25:32.966,591
293.3999939,2018-01-31T15:25:33.007,592
293.8000183,2018-01-31T15:25:33.048,593
294.5,2018-01-31T15:25:33.089,594
295.3999939,2018-01-31T15:25:33.131,595
296.1000061,2018-01-31T15:25:33.172,596
296.3999939,2018-01-31T15:25:33.213,597
296.8999939,2018-01-31T15:25:33.254,598
297.3000183,2018-01-31T15:25:33.296,599
297.6000061,2018-01-31T15:25:33.337,600
298.3000183,2018-01-31T15:25:33.378,601
298.6000061,2018-01-31T15:25:33.419,602
298.8000183,2018-01-31T15:25:33.461,603
298.8999939,2018-01-31T15:25:33.502,604
299.2000122,2018-01-31T15:25:33.543,605
299.5,2018-01-31T15:25:33.584,606
299.5,2018-01-31T15:25:33.626,607
299.6000061,2018-01-31T15:25:33.667,608
299.6000061,2018-01-31T15:25:33.708,609
299.6000061,2018-01-31T15:25:33.749,610
