pF,time,sample
278.800018310547,2018-02-05T20:33:13.279,349
278.899993896484,2018-02-05T20:33:13.320,350
278.899993896484,2018-02-05T20:33:13.361,351
278.899993896484,2018-02-05T20:33:13.403,352
278.899993896484,2018-02-05T20:33:13.444,353
278.800018310547,2018-02-05T20:33:13.485,354
278.600006103516,2018-02-05T20:33:13.526,355
278.300018310547,2018-02-05T20:33:13.567,356
278.300018310547,2018-02-05T20:33:13.609,357
278.300018310547,2018-02-05T20:33:13.650,358
278.200012207031,2018-02-05T20:33:13.691,359
278.200012207031,2018-02-05T20:33:13.732,360
278.200012207031,2018-02-05T20:33:13.774,361
278.200012207031,2018-02-05T20:33:13.815,362
278.0,2018-02-05T20:33:13.856,363
278.0,2018-02-05T20:33:13.898,364
278.0,2018-02-05T20:33:13.939,365
278.0,2018-02-05T20:33:13.980,366
278.0,2018-02-05T20:33:14.021,367
278.0,2018-02-05T20:33:14.062,368
277.899993896484,2018-02-05T20:33:14.104,369
277.899993896484,2018-02-05T20:33:14.145,370
277.700012207031,2018-02-05T20:33:14.186,371
277.700012207031,2018-02-05T20:33:14.227,372
277.700012207031,2018-02-05T20:33:14.269,373
277.600006103516,2018-02-05T20:33:14.310,374
277.5,2018-02-05T20:33:14.351,375
277.5,2018-02-05T20:33:14.392,376
277.700012207031,2018-02-05T20:33:14.434,377
277.899993896484,2018-02-05T20:33:14.475,378
277.899993896484,2018-02-05T20:33:14.516,379
277.899993896484,2018-02-05T20:33:14.557,380
278.100006103516,2018-02-05T20:33:14.599,381
278.600006103516,2018-02-05T20:33:14.640,382
278.800018310547,2018-02-05T20:33:14.681,383
278.800018310547,2018-02-05T20:33:14.723,384
279.300018310547,2018-02-05T20:33:14.764,385
279.700012207031,2018-02-05T20:33:14.805,386
280.0,2018-02-05T20:33:14.846,387
280.300018310547,2018-02-05T20:33:14.888,388
280.800018310547,2018-02-05T20:33:14.929,389
281.200012207031,2018-02-05T20:33:14.970,390
281.200012207031,2018-02-05T20:33:15.011,391
281.399993896484,2018-02-05T20:33:15.053,392
281.5,2018-02-05T20:33:15.094,393
281.600006103516,2018-02-05T20:33:15.135,394
282.0,2018-02-05T20:33:15.176,395
282.5,2018-02-05T20:33:15.218,396
282.800018310547,2018-02-05T20:33:15.259,397
282.899993896484,2018-02-05T20:33:15.300,398
283.0,2018-02-05T20:33:15.341,399
283.100006103516,2018-02-05T20:33:15.383,400
283.600006103516,2018-02-05T20:33:15.424,401
284.0,2018-02-05T20:33:15.465,402
284.200012207031,2018-02-05T20:33:15.506,403
284.300018310547,2018-02-05T20:33:15.548,404
284.399993896484,2018-02-05T20:33:15.589,405
284.399993896484,2018-02-05T20:33:15.630,406
284.600006103516,2018-02-05T20:33:15.671,407
